Last Scraped;Experiences Offered;Host Since;Host Response Rate;Host Acceptance Rate;Host Listings Count;Host Total Listings Count;Neighbourhood;Neighbourhood Cleansed;Neighbourhood Group Cleansed;Zipcode;Latitude;Longitude;Property Type;Room Type;Accommodates;Bathrooms;Bedrooms;Beds;Bed Type;Square Feet;Price;Weekly Price;Monthly Price;Security Deposit;Cleaning Fee;Guests Included;Extra People;Minimum Nights;Maximum Nights;Calendar Updated;Has Availability;Availability 30;Availability 60;Availability 90;Availability 365;Calendar last Scraped;Number of Reviews;First Review;Last Review;Review Scores Rating;Review Scores Accuracy;Review Scores Cleanliness;Review Scores Checkin;Review Scores Communication;Review Scores Location;Review Scores Value;License;Jurisdiction Names;Cancellation Policy;Calculated host listings count;Reviews per Month;Geolocation
2017-04-02;none;2012-11-29;100.0;;1.0;1.0;Oosterparkbuurt;Oud-Oost;;1091 AP;52.35941521826147;4.912914878471312;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;;64.0;;;;10.0;1;0;1;10;2 weeks ago;;0;0;0;0;2017-04-02;8;2016-08-12;2017-02-12;95.0;10.0;9.0;10.0;10.0;10.0;10.0;;Amsterdam;moderate;1.0;1.03;52.3594152183,4.91291487847
2017-03-15;none;2013-03-21;96.0;;147.0;147.0;;Alcúdia;;07400;39.832523463931345;3.058450274243257;House;Entire home/apt;6;2.0;2.0;4.0;Real Bed;;145.0;;;;;1;0;5;1125;today;;23;31;35;214;2017-03-15;0;;;;;;;;;;;;strict;129.0;;39.8325234639,3.05845027424
2017-04-08;none;2016-10-17;100.0;;1.0;1.0;Fuencarral-el Pardo;Valverde;Fuencarral - El Pardo;28034;40.48533849938972;-3.687491777153873;House;Entire home/apt;4;1.0;2.0;3.0;Real Bed;;39.0;;;300.0;30.0;1;0;5;1125;3 days ago;;0;13;43;161;2017-04-07;7;2016-12-04;2017-04-03;94.0;10.0;9.0;10.0;10.0;8.0;10.0;;;flexible;1.0;1.67;40.4853384994,-3.68749177715
2017-04-08;none;2015-11-24;50.0;;1.0;1.0;El Viso;El Viso;Chamartín;28006;40.44239291765364;-3.683665655075672;Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;;55.0;;;;;1;0;15;1125;3 months ago;;0;0;0;250;2017-04-08;0;;;;;;;;;;;;flexible;1.0;;40.4423929177,-3.68366565508
2017-04-08;none;2016-06-17;100.0;;3.0;3.0;;Palacio;Centro;;40.41952290673674;-3.709640323104869;Bed & Breakfast;Private room;2;1.0;1.0;2.0;Real Bed;;40.0;;;;;1;0;2;1125;5 weeks ago;;21;49;79;354;2017-04-08;3;2016-11-20;2017-01-02;87.0;10.0;9.0;10.0;10.0;9.0;9.0;;;flexible;3.0;0.64;40.4195229067,-3.7096403231
2017-04-08;none;2016-05-04;;;1.0;1.0;;Buenavista;Carabanchel;;40.36528139492749;-3.7606215897394866;Apartment;Entire home/apt;3;2.0;3.0;2.0;Real Bed;;25.0;;;;;1;0;1;1125;11 months ago;;0;0;0;0;2017-04-08;0;;;;;;;;;;;;flexible;1.0;;40.3652813949,-3.76062158974
2017-04-08;none;2012-02-22;;;1.0;1.0;;Moscardó;Usera;28026;40.385689857932896;-3.7100307745807815;Apartment;Entire home/apt;3;1.0;1.0;1.0;Real Bed;;85.0;;;;;1;0;1;1125;14 months ago;;0;0;0;0;2017-04-08;0;;;;;;;;;;;;moderate;1.0;;40.3856898579,-3.71003077458
2017-04-08;none;2011-09-19;100.0;;9.0;9.0;Sol;Sol;Centro;28012;40.4153200339041;-3.7026232614603223;Apartment;Private room;2;2.0;1.0;1.0;Real Bed;;28.0;;;;10.0;1;0;1;10;today;;5;21;38;296;2017-04-08;32;2016-07-25;2017-04-03;90.0;9.0;9.0;10.0;9.0;10.0;9.0;;;strict;9.0;3.72;40.4153200339,-3.70262326146
2017-04-08;none;2014-10-23;;;1.0;1.0;;Ventas;Ciudad Lineal;28017;40.42880825192773;-3.6467166911405533;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;;30.0;;;;;1;0;1;1125;never;;29;59;89;364;2017-04-08;0;;;;;;;;;;;;flexible;1.0;;40.4288082519,-3.64671669114
2017-04-08;none;2015-04-07;50.0;;38.0;38.0;Sol;Sol;Centro;28013;40.41661497538804;-3.705407362659397;Apartment;Private room;2;5.0;1.0;1.0;Real Bed;;32.0;;;200.0;;1;0;4;1125;7 weeks ago;;0;0;10;10;2017-04-08;0;;;;;;;;;;;;strict;38.0;;40.4166149754,-3.70540736266
2017-04-08;none;2014-07-29;100.0;;5.0;5.0;;Cuatro Caminos;Tetuán;28020;40.447102473360154;-3.7007893036089534;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;;49.0;;;100.0;;1;0;1;1125;4 days ago;;4;11;21;286;2017-04-08;20;2017-01-19;2017-03-28;91.0;10.0;10.0;10.0;10.0;10.0;9.0;;;strict;5.0;7.5;40.4471024734,-3.70078930361
2017-04-08;none;2014-08-13;88.0;;11.0;11.0;Trafalgar;Trafalgar;Chamberí;28010;40.43488408571266;-3.701278269246109;Apartment;Entire home/apt;4;1.0;0.0;1.0;Real Bed;;39.0;350.0;1100.0;;30.0;1;0;3;1125;5 days ago;;30;58;58;58;2017-04-08;6;2016-04-09;2017-02-12;77.0;9.0;9.0;8.0;8.0;9.0;9.0;;;strict;7.0;0.49;40.4348840857,-3.70127826925
2017-04-08;none;2015-03-10;;;1.0;1.0;Delicias;Delicias;Arganzuela;28045;40.39621818994552;-3.6821099038486222;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;;35.0;;;166.0;10.0;1;0;2;7;4 months ago;;28;58;88;363;2017-04-07;0;;;;;;;;;;;;moderate;1.0;;40.3962181899,-3.68210990385
2017-04-08;none;2011-12-04;90.0;;2.0;2.0;Cortes;Cortes;Centro;28013;40.41768533113043;-3.6990454130196952;Apartment;Private room;6;2.0;1.0;5.0;Real Bed;1615.0;39.0;;500.0;;25.0;1;20;7;1125;2 months ago;;0;1;31;306;2017-04-08;14;2014-09-12;2016-08-07;94.0;10.0;10.0;10.0;10.0;10.0;10.0;;;strict;2.0;0.45;40.4176853311,-3.69904541302
2017-04-08;none;2013-10-15;100.0;;2.0;2.0;Embajadores;Embajadores;Centro;28012;40.41100156115701;-3.7003122032882776;Apartment;Entire home/apt;5;2.0;3.0;3.0;Real Bed;;140.0;600.0;1750.0;300.0;30.0;5;30;4;31;5 days ago;;10;28;47;260;2017-04-08;38;2015-05-10;2017-01-01;96.0;10.0;10.0;10.0;10.0;9.0;10.0;;;moderate;2.0;1.63;40.4110015612,-3.70031220329
2017-04-08;none;2014-10-29;100.0;;8.0;8.0;Trafalgar;Trafalgar;Chamberí;28010;40.438424566604006;-3.7022679825087206;Apartment;Entire home/apt;6;1.0;2.0;7.0;Real Bed;;45.0;;;;15.0;2;25;1;1125;today;;12;26;55;327;2017-04-08;6;2016-12-12;2017-03-05;90.0;9.0;10.0;10.0;10.0;9.0;9.0;;;flexible;7.0;1.53;40.4384245666,-3.70226798251
2017-04-08;none;2017-03-27;100.0;;1.0;1.0;Cuatro Caminos;Cuatro Caminos;Tetuán;28003;40.44726812170743;-3.6975074940671915;Apartment;Entire home/apt;4;2.0;2.0;2.0;Real Bed;;90.0;;;150.0;30.0;4;45;2;15;today;;12;42;72;149;2017-04-08;0;;;;;;;;;;;;moderate;1.0;;40.4472681217,-3.69750749407
2017-04-08;none;2016-10-25;100.0;;1.0;1.0;Berruguete;Berruguete;Tetuán;28039;40.45759969961603;-3.706704910011106;Apartment;Entire home/apt;5;1.0;2.0;3.0;Real Bed;;42.0;;;;10.0;1;0;2;1125;5 days ago;;0;8;25;58;2017-04-08;31;2016-11-20;2017-03-25;88.0;9.0;9.0;10.0;10.0;9.0;9.0;;;strict;1.0;6.64;40.4575996996,-3.70670491001
2017-04-08;none;2012-05-13;100.0;;1.0;1.0;Sol;Sol;Centro;28012;40.41665034554987;-3.701110213433169;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;;80.0;;;;30.0;1;0;5;1125;today;;6;16;16;266;2017-04-08;11;2015-12-06;2017-02-28;98.0;10.0;9.0;10.0;10.0;10.0;10.0;;;strict;1.0;0.67;40.4166503455,-3.70111021343
2017-04-08;none;2014-07-27;100.0;;1.0;1.0;;Embajadores;Centro;28012;40.40822858830339;-3.7042486373159393;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;;26.0;240.0;;;10.0;1;10;1;1125;yesterday;;25;55;85;360;2017-04-07;6;2015-03-10;2016-02-28;97.0;10.0;10.0;10.0;10.0;9.0;10.0;;;flexible;1.0;0.24;40.4082285883,-3.70424863732
2017-04-08;none;2011-03-07;91.0;;6.0;6.0;Cuatro Caminos;Cuatro Caminos;Tetuán;28020;40.45542729820996;-3.6917952259820814;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;;78.0;;;250.0;50.0;1;0;2;1125;3 days ago;;19;42;72;347;2017-04-08;5;2016-10-17;2017-03-03;100.0;10.0;9.0;10.0;10.0;10.0;10.0;;;strict;4.0;0.86;40.4554272982,-3.69179522598
2017-04-08;none;2014-03-31;100.0;;5.0;5.0;Malasaña;Universidad;Centro;28004;40.42284343558989;-3.702516173083689;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;;75.0;550.0;1350.0;100.0;20.0;1;0;2;28;today;;13;29;41;312;2017-04-08;53;2014-05-04;2017-04-03;90.0;9.0;9.0;9.0;10.0;10.0;9.0;;;strict;5.0;1.48;40.4228434356,-3.70251617308
2017-04-08;none;2015-10-31;100.0;;2.0;2.0;Cortes;Cortes;Centro;28014;40.41553822621336;-3.699390918047644;Apartment;Entire home/apt;15;3.5;3.0;10.0;Real Bed;;140.0;;4500.0;270.0;40.0;7;30;2;120;a week ago;;13;35;58;331;2017-04-07;29;2015-11-22;2017-04-03;94.0;10.0;9.0;9.0;9.0;10.0;9.0;;;moderate;2.0;1.73;40.4155382262,-3.69939091805
2017-04-08;none;2016-08-23;80.0;;1.0;1.0;El Poble-sec;el Poble Sec;Sants-Montjuïc;08004;41.372738523573695;2.1703574915797472;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;;45.0;;;;;1;0;2;30;5 days ago;;17;42;67;152;2017-04-08;5;2016-09-12;2017-03-15;96.0;10.0;10.0;10.0;10.0;10.0;9.0;;;flexible;1.0;0.72;41.3727385236,2.17035749158
2017-04-08;none;2016-07-02;20.0;;1.0;1.0;;Embajadores;Centro;28012;40.41070246740959;-3.69933291340262;House;Private room;1;1.0;1.0;1.0;Real Bed;;20.0;;;300.0;7.0;1;0;2;1125;5 weeks ago;;5;35;65;65;2017-04-08;4;2016-09-26;2016-10-31;73.0;8.0;9.0;9.0;9.0;9.0;8.0;;;moderate;1.0;0.62;40.4107024674,-3.6993329134
2017-04-08;none;2012-10-01;98.0;;10.0;10.0;Sol;Sol;Centro;28013;40.41881896525593;-3.7010748684521;Apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;;67.0;410.0;1400.0;100.0;47.0;2;10;3;365;3 days ago;;6;10;29;302;2017-04-07;71;2014-06-03;2017-04-04;92.0;10.0;9.0;10.0;10.0;10.0;9.0;;;flexible;9.0;2.05;40.4188189653,-3.70107486845
2017-04-08;none;2014-09-19;75.0;;164.0;164.0;Cortes;Cortes;Centro;28012;40.41481746037456;-3.7001418480648582;Apartment;Entire home/apt;2;1.0;0.0;1.0;Pull-out Sofa;;80.0;;;200.0;40.0;1;0;2;1125;today;;7;37;64;339;2017-04-08;0;;;;;;;;;;;;strict;145.0;;40.4148174604,-3.70014184806
2017-04-08;none;2015-08-20;100.0;;1.0;1.0;;Cortes;Centro;28014;40.412957442096726;-3.6981720463225987;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;;85.0;;;;;1;0;2;1125;4 weeks ago;;13;29;55;326;2017-04-08;1;2017-01-27;2017-01-27;100.0;10.0;10.0;10.0;10.0;10.0;10.0;;;strict;1.0;0.42;40.4129574421,-3.69817204632
2017-04-08;none;2014-09-12;100.0;;4.0;4.0;Justicia;Justicia;Centro;28004;40.421090586747226;-3.6979845406435;Apartment;Entire home/apt;4;1.0;2.0;3.0;Real Bed;;100.0;510.0;1500.0;80.0;25.0;1;0;2;1125;2 weeks ago;;0;1;24;296;2017-04-08;20;2014-12-22;2016-06-27;91.0;9.0;10.0;10.0;9.0;10.0;9.0;;;strict;4.0;0.72;40.4210905867,-3.69798454064
2017-04-08;none;2013-10-27;;;1.0;1.0;Malasaña;Universidad;Centro;28004;40.42285844178027;-3.7039968120190196;Apartment;Entire home/apt;3;1.0;1.0;2.0;Real Bed;;70.0;400.0;;;;1;0;1;1125;20 months ago;;0;0;0;0;2017-04-08;2;2015-08-14;2015-08-23;90.0;9.0;8.0;9.0;10.0;9.0;10.0;;;flexible;1.0;0.1;40.4228584418,-3.70399681202
2017-04-08;none;2014-09-19;75.0;;164.0;164.0;Justicia;Justicia;Centro;28004;40.422024741650326;-3.699110838290266;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;;100.0;;1980.0;200.0;40.0;1;10;2;1125;today;;12;37;39;276;2017-04-08;3;2015-06-29;2016-11-01;80.0;7.0;7.0;8.0;10.0;9.0;7.0;;;strict;145.0;0.14;40.4220247417,-3.69911083829
2017-04-08;none;2014-03-16;100.0;;3.0;3.0;;Cortes;Centro;28014;40.41464795221207;-3.700520075356151;Apartment;Entire home/apt;6;1.0;2.0;2.0;Real Bed;;88.0;;;;40.0;4;25;3;1125;3 days ago;;9;22;52;142;2017-04-08;3;2017-02-20;2017-03-05;93.0;10.0;10.0;9.0;9.0;10.0;9.0;;;strict;2.0;1.88;40.4146479522,-3.70052007536
2017-04-08;none;2011-08-23;100.0;;2.0;2.0;Cortes;Cortes;Centro;28012;40.41585250598297;-3.7008965148539983;Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;;97.0;;;100.0;;1;0;4;1125;2 days ago;;4;9;23;276;2017-04-08;99;2014-09-30;2017-03-25;99.0;10.0;10.0;10.0;10.0;10.0;10.0;;;moderate;2.0;3.22;40.415852506,-3.70089651485
2017-05-09;none;2014-01-27;100.0;;2.0;2.0;;Castello;Isole;30122;45.43700643336822;12.347476440139141;Apartment;Entire home/apt;3;1.0;1.0;1.0;Real Bed;;95.0;950.0;;100.0;50.0;1;0;2;31;2 weeks ago;;4;23;37;127;2017-05-09;83;2015-04-07;2017-04-30;90.0;9.0;9.0;9.0;9.0;10.0;9.0;;;strict_new;2.0;3.26;45.4370064334,12.3474764401
2017-04-08;none;2015-07-02;;;1.0;1.0;La Latina;Embajadores;Centro;28012;40.40994070035412;-3.705883434158852;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;;24.0;;;;;1;0;1;1125;12 months ago;;0;0;0;0;2017-04-08;0;;;;;;;;;;;;flexible;1.0;;40.4099407004,-3.70588343416
2017-04-08;none;2013-02-05;100.0;;4.0;4.0;Malasaña;Universidad;Centro;28004;40.42295121846271;-3.704049371034273;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;;62.0;370.0;851.0;100.0;25.0;2;13;2;1125;2 weeks ago;;5;24;46;321;2017-04-08;6;2014-09-12;2017-01-27;93.0;9.0;9.0;10.0;10.0;10.0;9.0;;;strict;4.0;0.19;40.4229512185,-3.70404937103
2017-04-08;none;2013-12-02;;;1.0;1.0;La Latina;Embajadores;Centro;28005;40.40768570163834;-3.705285376068392;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;;65.0;;;;;1;0;2;4;7 months ago;;0;0;0;126;2017-04-08;17;2015-09-21;2016-01-26;93.0;10.0;9.0;10.0;10.0;9.0;9.0;;;flexible;1.0;0.9;40.4076857016,-3.70528537607
2017-04-08;none;2012-02-08;100.0;;2.0;2.0;Cortes;Cortes;Centro;28014;40.41281014822538;-3.695596012237688;Apartment;Entire home/apt;4;1.0;1.0;3.0;Real Bed;0.0;80.0;510.0;1600.0;;30.0;2;9;3;1125;today;;5;8;20;225;2017-04-08;115;2012-04-23;2017-03-21;96.0;10.0;10.0;10.0;10.0;10.0;10.0;;;flexible;2.0;1.9;40.4128101482,-3.69559601224
2017-04-08;none;2016-06-01;90.0;;1.0;1.0;Cortes;Cortes;Centro;28014;40.41378662747215;-3.696345070314892;Apartment;Private room;4;2.0;2.0;3.0;Real Bed;;55.0;;;;15.0;1;0;2;1125;2 days ago;;16;45;45;45;2017-04-07;13;2016-06-08;2017-03-18;96.0;9.0;9.0;9.0;10.0;10.0;10.0;;;flexible;1.0;1.28;40.4137866275,-3.69634507031
2017-04-08;none;2015-09-07;60.0;;2.0;2.0;;Gaztambide;Chamberí;28008;40.433093401357034;-3.7172545699407737;House;Private room;1;1.0;1.0;1.0;Real Bed;;35.0;;;100.0;5.0;1;35;1;7;today;;28;58;88;363;2017-04-07;3;2016-10-08;2016-11-01;93.0;9.0;9.0;9.0;9.0;10.0;8.0;;;strict;2.0;0.49;40.4330934014,-3.71725456994
2017-04-08;none;2014-07-23;100.0;;1.0;1.0;Embajadores;Embajadores;Centro;28012;40.409780467606545;-3.701663379786523;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;;65.0;330.0;1000.0;;10.0;1;0;3;60;3 weeks ago;;5;6;9;209;2017-04-08;17;2015-09-07;2017-01-03;98.0;10.0;10.0;10.0;10.0;9.0;10.0;;;strict;1.0;0.88;40.4097804676,-3.70166337979
2017-04-08;none;2016-04-22;100.0;;1.0;1.0;Aluche;Puerta del Angel;Latina;28011;40.40928538373263;-3.7307725289973495;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;;20.0;;;;;1;15;1;1125;5 weeks ago;;20;45;75;350;2017-04-08;15;2016-05-08;2017-03-26;89.0;9.0;9.0;9.0;9.0;9.0;9.0;;;flexible;1.0;1.34;40.4092853837,-3.730772529
2017-04-08;none;2014-10-09;100.0;;10.0;10.0;;Almagro;Chamberí;;40.43779705763957;-3.69436230852014;Apartment;Entire home/apt;5;1.0;3.0;4.0;Real Bed;;80.0;;;200.0;70.0;4;15;3;1125;yesterday;;7;33;56;331;2017-04-08;30;2015-10-30;2017-02-27;87.0;9.0;9.0;9.0;9.0;10.0;9.0;;;strict;10.0;1.71;40.4377970576,-3.69436230852
2017-03-15;none;2012-08-02;100.0;;1.0;1.0;;Artà;;07579;39.75406528266133;3.316672311909978;Apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;;45.0;480.0;1700.0;100.0;50.0;1;0;3;1125;6 days ago;;20;43;44;221;2017-03-15;27;2013-07-01;2017-01-08;82.0;9.0;8.0;8.0;8.0;9.0;8.0;;;moderate;1.0;0.6;39.7540652827,3.31667231191
2017-04-08;none;2013-06-18;81.0;;1.0;1.0;Castellana;Castellana;Salamanca;28006;40.4304546581464;-3.6871893314341597;House;Private room;2;1.0;1.0;1.0;Real Bed;;40.0;;;;;1;0;1;1125;4 days ago;;1;1;8;91;2017-04-08;0;;;;;;;;;;;;flexible;1.0;;40.4304546581,-3.68718933143
2017-04-08;none;2012-06-01;100.0;;36.0;36.0;Almenara;Almenara;Tetuán;28029;40.47225825448997;-3.692849086140471;Apartment;Entire home/apt;4;1.0;0.0;1.0;Real Bed;431.0;52.0;350.0;1150.0;150.0;;2;0;2;1125;2 days ago;;0;0;0;3;2017-04-08;3;2013-01-26;2014-10-03;53.0;7.0;7.0;7.0;5.0;7.0;6.0;;;moderate;26.0;0.06;40.4722582545,-3.69284908614
2017-05-08;none;2011-04-17;;;1.0;1.0;;Frankfurter Allee Süd FK;Friedrichshain-Kreuzberg;10245;52.50496167478435;13.467945905238132;Apartment;Private room;3;1.0;1.0;2.0;Real Bed;;25.0;;;100.0;10.0;3;0;2;1125;13 months ago;;0;0;0;0;2017-05-08;9;2016-03-05;2016-04-12;87.0;9.0;8.0;10.0;10.0;10.0;9.0;;;strict;1.0;0.63;52.5049616748,13.4679459052
2017-04-08;none;2015-05-18;100.0;;7.0;7.0;Arapiles;Arapiles;Chamberí;28015;40.436591935533855;-3.7050679575440553;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;;70.0;350.0;1350.0;;20.0;1;0;2;1125;yesterday;;0;0;6;281;2017-04-08;23;2015-05-24;2016-08-08;88.0;9.0;9.0;10.0;10.0;9.0;9.0;;;moderate;7.0;1.01;40.4365919355,-3.70506795754
2017-04-06;none;2017-03-24;;;1.0;1.0;Porte de Versailles;Vaugirard;;75015;48.83619694041769;2.2940447642320625;Bed & Breakfast;Private room;1;1.0;1.0;2.0;Real Bed;;75.0;;;;;1;0;3;7;3 days ago;;17;47;77;78;2017-04-06;0;;;;;;;;;;;Paris;flexible;1.0;;48.8361969404,2.29404476423
2017-04-08;none;2015-04-13;100.0;;3.0;3.0;Aluche;Puerta del Angel;Latina;28011;40.4148671691837;-3.7249616974143143;Apartment;Entire home/apt;4;2.0;1.0;2.0;Real Bed;;66.0;;;200.0;25.0;2;15;2;19;today;;12;39;60;335;2017-04-08;11;2016-02-24;2017-02-01;91.0;10.0;9.0;10.0;10.0;9.0;9.0;;;strict;3.0;0.8;40.4148671692,-3.72496169741
2017-04-08;none;2013-03-26;100.0;;1.0;1.0;Embajadores;Palacio;Centro;28005;40.410402765734894;-3.710931644954144;Apartment;Entire home/apt;6;1.0;2.0;3.0;Real Bed;;65.0;445.0;1375.0;130.0;30.0;2;10;3;1125;today;;6;12;22;239;2017-04-08;43;2013-10-12;2017-03-12;95.0;9.0;9.0;10.0;10.0;10.0;9.0;;;moderate;1.0;1.01;40.4104027657,-3.71093164495
2017-04-08;none;2013-11-19;;;1.0;1.0;;Delicias;Arganzuela;28045;40.399748877938144;-3.6948517139087222;Apartment;Private room;2;1.0;1.0;1.0;Pull-out Sofa;;29.0;;;;;1;0;3;1125;8 months ago;;0;0;0;0;2017-04-08;0;;;;;;;;;;;;strict;1.0;;40.3997488779,-3.69485171391
2017-04-08;none;2013-08-31;100.0;;2.0;2.0;;Cortes;Centro;28012;40.41396691241451;-3.701370445722497;Apartment;Entire home/apt;5;1.0;2.0;5.0;Real Bed;;60.0;;;;;1;0;2;1125;2 weeks ago;;10;34;51;315;2017-04-08;35;2016-04-20;2017-04-01;85.0;9.0;8.0;10.0;10.0;10.0;8.0;;;strict;2.0;2.97;40.4139669124,-3.70137044572
2017-04-08;none;2015-04-07;100.0;;1.0;1.0;Aluche;Puerta del Angel;Latina;28011;40.40970571817696;-3.724883896177628;Apartment;Entire home/apt;5;2.0;2.0;3.0;Real Bed;;85.0;;;;;1;0;3;1125;today;;8;16;37;54;2017-04-08;2;2016-11-13;2017-04-02;90.0;10.0;9.0;10.0;10.0;10.0;9.0;;;flexible;1.0;0.41;40.4097057182,-3.72488389618
2017-04-08;none;2016-02-05;;;1.0;1.0;;Embajadores;Centro;28012;40.41143742080653;-3.704124433025956;House;Private room;2;1.0;1.0;1.0;Real Bed;;60.0;;;;;1;0;1;1125;14 months ago;;0;0;0;0;2017-04-07;0;;;;;;;;;;;;flexible;1.0;;40.4114374208,-3.70412443303
2017-04-08;none;2015-10-05;83.0;;1.0;1.0;Palos do Moguer;Palos de Moguer;Arganzuela;28045;40.40238882046072;-3.690974588136517;Apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;;55.0;420.0;1500.0;200.0;30.0;1;0;2;1125;5 weeks ago;;8;18;22;272;2017-04-08;4;2015-10-13;2017-03-04;95.0;10.0;10.0;10.0;10.0;10.0;10.0;;;strict;1.0;0.22;40.4023888205,-3.69097458814
2017-04-08;none;2015-11-28;100.0;;1.0;1.0;Argüelles;Argüelles;Moncloa - Aravaca;28008;40.42419196824494;-3.7125365351564783;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;;50.0;;;150.0;30.0;2;15;2;1125;yesterday;;15;38;64;335;2017-04-08;56;2015-12-08;2017-03-19;90.0;9.0;9.0;10.0;10.0;10.0;9.0;;;strict;1.0;3.44;40.4241919682,-3.71253653516
2017-04-08;none;2015-03-26;100.0;;1.0;1.0;Imperial;Imperial;Arganzuela;28005;40.412402054680186;-3.7199614531877434;Apartment;Entire home/apt;4;1.0;2.0;2.0;Real Bed;;70.0;380.0;;100.0;20.0;2;8;4;1125;6 days ago;;1;1;1;1;2017-04-08;27;2016-03-23;2017-03-19;98.0;10.0;10.0;10.0;10.0;9.0;10.0;;;moderate;1.0;2.12;40.4124020547,-3.71996145319
2017-04-08;none;2016-12-12;100.0;;1.0;1.0;;San Pascual;Ciudad Lineal;28027;40.44274598038688;-3.652447986562709;Apartment;Private room;1;1.0;2.0;1.0;Real Bed;;22.0;;;;;1;0;1;1125;6 weeks ago;;9;39;69;344;2017-04-08;9;2017-01-21;2017-03-20;96.0;10.0;10.0;10.0;10.0;9.0;9.0;;;flexible;1.0;3.46;40.4427459804,-3.65244798656
2017-04-08;none;2012-02-13;100.0;;1.0;1.0;Cortes;Cortes;Centro;28014;40.412051760583694;-3.695421379432427;Apartment;Entire home/apt;4;1.0;2.0;3.0;Real Bed;;115.0;783.0;2810.0;;40.0;3;30;2;90;4 days ago;;0;8;19;92;2017-04-08;124;2012-06-06;2017-04-05;99.0;10.0;10.0;10.0;10.0;10.0;10.0;;;moderate;1.0;2.1;40.4120517606,-3.69542137943
2017-04-08;none;2017-04-06;;;1.0;1.0;Puente de Vallecas;Numancia;Puente de Vallecas;28038;40.395977975145385;-3.662399545212412;Apartment;Entire home/apt;8;1.0;3.0;4.0;Real Bed;;90.0;;;200.0;20.0;1;0;1;1125;today;;25;55;85;360;2017-04-08;0;;;;;;;;;;;;moderate;1.0;;40.3959779751,-3.66239954521
2017-04-08;none;2011-07-24;100.0;;1.0;1.0;Argüelles;Casa de Campo;Moncloa - Aravaca;28008;40.42638697667425;-3.731836733102816;Apartment;Entire home/apt;4;1.0;1.0;3.0;Real Bed;;65.0;;;89.0;;3;0;3;1125;yesterday;;10;15;34;223;2017-04-08;28;2016-06-13;2017-03-05;94.0;10.0;9.0;10.0;10.0;9.0;9.0;;;flexible;1.0;2.8;40.4263869767,-3.7318367331
2017-04-08;none;2013-09-22;100.0;;1.0;1.0;Embajadores;Embajadores;Centro;28012;40.40933947514865;-3.6973329634016174;Apartment;Entire home/apt;7;1.0;2.0;4.0;Real Bed;;60.0;;;;;3;15;2;365;7 weeks ago;;3;17;31;258;2017-04-07;165;2013-10-22;2017-03-26;88.0;9.0;9.0;10.0;10.0;10.0;9.0;;;moderate;1.0;3.91;40.4093394751,-3.6973329634
2017-04-08;none;2015-05-18;90.0;;1.0;1.0;;Universidad;Centro;28004;40.42363876606634;-3.702703153092465;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;;50.0;;;150.0;10.0;1;15;1;1125;5 days ago;;7;37;67;342;2017-04-08;4;2016-08-23;2017-01-20;90.0;9.0;9.0;10.0;9.0;10.0;9.0;;;flexible;1.0;0.52;40.4236387661,-3.70270315309
2017-04-08;none;2016-03-14;100.0;;1.0;1.0;Moncloa;Ciudad Universitaria;Moncloa - Aravaca;28040;40.4561203751592;-3.7150036951850174;Other;Private room;2;1.0;1.0;1.0;Real Bed;;45.0;;;;5.0;1;15;2;4;yesterday;;5;5;8;8;2017-04-08;10;2016-10-18;2017-03-26;90.0;9.0;9.0;10.0;9.0;9.0;9.0;;;moderate;1.0;1.73;40.4561203752,-3.71500369519
2017-04-08;none;2013-06-25;;;1.0;1.0;Sol;Sol;Centro;28012;40.41742264681875;-3.7019059122068247;House;Private room;1;1.0;1.0;1.0;Real Bed;0.0;65.0;;;;;1;0;5;1125;29 months ago;;30;60;90;365;2017-04-08;0;;;;;;;;;;;;moderate;1.0;;40.4174226468,-3.70190591221
